0xDD271667,AbsolutelyRenderDistanceH
0x7A4E64EF,SSAODepthFadeRate
0xB4F6C5C2,SSAODisocclusionThreshold
0xA08F0C41,SSAOEndRadius
0x58A92F8A,SSAOLerpEnd
0xA9CCE123,SSAOLerpStart
0x8A74FF65,SSAOMaxAccumulatedFrameNum
0x1C4D4FB7,SSAOMaxOcclusion
0x77303958,SSAOMaxRadiusRate
0xF1D2118F,SSAOQuality
0x87F5F380,SSAORadius
0xECDABC2A,SSAORayNum
0x5A3E34DA,SSAOResolution
0xF6DF51AD,SSAOSnapToPixel
0x7DE45F3E,SSAOStableThreshold
0x25BDFB14,SSAOStepNum
0xE614803F,SSAOSuppressHalo
0xAB2AB5A0,SSAOUseNormal
0x6A19DEC5,SSAOUseViewDepth
0x237DF2B0,SSSColor
0x4424B3DA,SSSDmfp
0x86BC1FF2,SSSMethodType
0xD40D74C8,SaturationScale
0xB278F6D6,Scale
0x5D4A99D6,Scattering
0x1DC64B2F,SceneDatabase
0x6AF08512,ScreenLayoutBlurPane
0xD83D3F14,ScreenLayoutCylinderShapePane
0xE3B4EDA8,ScreenLayoutEffectPane
0x82C549B9,ScreenLayoutFreeShape
0x6E1381FE,ScreenLayoutFreeShapePane
0xD4CE7018,ScreenLayoutPictureEffectPane
0xD46B1BF3,ScreenLayoutRadialBlurPane
0xF13845EF,ScreenLayoutShapeInfoFile
0x12EA4048,ScreenMap
0x0E3EFB53,Script
0x11A85121,SequentialPlayer
0x89D916BB,ShIrradianceVolume
0x2EB03E5F,ShaderBindTables
0x22F4D328,ShadowCascade1RectHeight
0xABEAD608,ShadowCascade1RectLeft
0x09B2F8CC,ShadowCascade1RectTop
0x25D9777B,ShadowCascade1RectWidth
0xEEC93539,ShadowCascade1SlopeBias
0x7CD03D69,ShadowCascade2RectHeight
0x05C64049,ShadowCascade2RectLeft
0x638E630D,ShadowCascade2RectTop
0x7FB4E1BC,ShadowCascade2RectWidth
0x48A49F7A,ShadowCascade2SlopeBias
0x7E026E9C,ShadowCascade2Start
0xD6ABA7AA,ShadowCascade3RectHeight
0x5FA1AA8A,ShadowCascade3RectLeft
0xBD69CD4E,ShadowCascade3RectTop
0xD9904BFD,ShadowCascade3RectWidth
0xA28009BB,ShadowCascade3SlopeBias
0xD7DDD8DD,ShadowCascade3Start
0x203388C1,ShadowCascadeRectHeight
0xB101A9E1,ShadowCascadeRectLeft
0x7D733C4E,ShadowCascadeRectResolveType
0xB4081E9D,ShadowCascadeRectTop
0x30CF8E0E,ShadowCascadeRectWidth
0xDE2CE52E,ShadowCascadeStart
0xEACC4096,ShadowEraseFarEnd
0x62409B6F,ShadowEraseFarStart
0x75EDD64F,ShadowExponent
0xB7402B77,ShadowExponentBlurSize
0x0611DBC4,ShadowLightGroupID
0x2CEF0805,ShadowLightReferID
0x0D8D3389,ShadowLightSize
0x1838D2D3,ShadowMapOcculusionCullingEnable
0x9932C840,ShadowMaxSampleRadius
0xB077D512,ShadowMinSampleRadius
0x246B9279,ShadowOutline_fade
0x7A1C38FE,ShadowOutline_samplingType
0xAC608EF2,ShadowOutline_threshold
0xCB250F37,ShadowOutline_width
0x00C1E78E,ShadowReceiverSlopeScale
0x3B1F64B1,ShadowReceiverSlopeScaledBias
0xA3FB1464,ShadowSampleNum
0xCE55A724,ShadowSampleType
0x30647C5C,ShadowSlopeBias
0xEE798D42,ShadowSlopeBiasType
0x7CDE4451,ShadowTreeManager
0x4DC751DA,ShadowmapCubicResolution
0xE30B8EDA,ShadowmapExponentSource
0x3E757721,ShadowmapKeyLightResolution
0x6F44F29E,ShadowmapPlanarResolution
0x96E32C4A,ShadowmapType
0xB3565F94,SilhouetteFade
0x74A9D2CF,SimpleOcclusionAttenuation
0x54C2A5D3,SimpleOcclusionRadius
0x12BD9185,Sky2Controller
0x8D316B8D,Sky2Controller
0xB0EE87B8,Sky2EarthSurfaceMap
0x59633E4E,Sky2ExposureScale
0x3E0DD3F3,Sky2ExposureScaleSource
0x66BCE906,Sky2MilkyWayMap
0xF83B0CC1,Sky2MoonSurfaceMap
0xC3FEBCEB,Sky2PlaneMilkyWayRadianceScale
0x3FF9ACEC,Sky2PlaneMoonEarthShineCoeff
0xADA53A7B,Sky2PlaneMoonRadianceScale
0x997C6BBD,Sky2PlaneMoonSizeScale
0xE67B59E3,Sky2PlaneSTATableMap
0xDE73BFBA,Sky2PlaneSunRadianceScale
0x6A305E38,Sky2PlaneSunSizeScale
0x4C16B0AE,Sky2StarBlinkSpeed
0xC29843F3,Sky2StarBrightScale
0x07F77082,Sky2StarDiameterTexel
0x2E30D2C7,Sky2StarMap
0x9E690338,Sky2StarShowerMeteorIncidents
0x3625C91C,Sky2StarShowerMeteorIncidentsFade
0x3303DCAD,Sky2StarShowerPeakDe
0xAB79BFDB,Sky2StarShowerPeakRa
0x268ED81D,Sky2StarShowerShutterSpeedScale
0x8B312E46,Sky2StarShowerSpeed
0x24A7AF0F,SkyAmbient
0xABA56F34,SkyDome
0xD2440EAB,SkyDomeBrightness
0x31BAEC68,SkyDomeBrightnessEx0
0xD2CF1D1A,SkyDomeContrast
0x44EC4617,SkyDomeContrastEx0
0xB25B4066,SkyDomeDisplaysetFactory
0x371FE409,SkyDomeDisplaysetFactoryEx0
0x15BCC238,SkyDomeLightGroupID
0x72F324B5,SkyDomeLightGroupIDEx0
0x8D8E0D62,SkyDomeType
0x8FF93CDF,SkyDomeTypeEx0
0x85D730F7,SkyDomeWorldPosition
0xCF6D1E1A,SkyDomeWorldPositionEx0
0xE302BB6C,SkyDomeWorldQuaternion
0x1ED1EBCF,SkyDomeWorldQuaternionEx0
0x528FCA84,SkyDomeWorldScale
0xB206A841,SkyDomeWorldScaleEx0
0x40000000,SkyDome_CNS
0x6F07C725,SkyPlaneGlowColor
0xABB83520,SkyPlaneGlowEndAngle
0x6E7907A4,SkyPlaneGlowFade
0x4863B8C6,SkyPlaneGlowQuaternion
0xEF5E3179,SkyPlaneGlowStartAngle
0xC8026AE2,SkyPlaneGlowType
0x672C4A9F,SkyPlaneLightGroupID
0x3B81F84F,SkyRenderType
0xE599A7F7,SkylightAltitude
0x085AFFCA,SkylightAmbientDODirectivity
0x08367252,SkylightAmbientDORate
0x0B6C81F1,SkylightAmbientGgxFilterSampleNum
0xB7C47FFD,SkylightAmbientGroundAlbedo
0x30805F41,SkylightAmbientGroundLinearRoughness
0x14A874A2,SkylightAmbientGroundReflectance
0x71DE999C,SkylightAmbientGroundType
0x71003548,SkylightAmbientInterpolateSpan
0xAA84CF1C,SkylightAmbientUpdateFreq
0x2F288D0C,SkylightAmbientUpdateTrigger
0x7F2CA7D3,SkylightAttenuateAmbSaturationEndCoverage
0xC9B352AC,SkylightAttenuateAmbSaturationStartCoverage
0xBE47DAC5,SkylightAutoDateTimeStepType
0xF8D97B10,SkylightCameraLightAzimuth
0x0C3B06E3,SkylightCameraLightColorFade
0x93B62B81,SkylightCameraLightElevation
0xBBE67AED,SkylightCameraLightIntensityScale
0x00724D08,SkylightCloudLightingSunScaler
0x810B5624,SkylightCloudShadowFade
0x48457126,SkylightCloudShadowType
0x2F6A6AF9,SkylightCloudy
0x1EB4D0F0,SkylightDateTime
0xBC43E885,SkylightDependingParamFlags
0xBBF9C2AE,SkylightDependingParamFlagsHeightFogLayerColor
0xDC091E81,SkylightDependingParamsObjectNameHash
0x5E26AA91,SkylightFogBaseDistance
0xFAF89ED8,SkylightFogDistanceShrinkage
0x502747A5,SkylightFogEndHumidity
0x591F7389,SkylightFogEndStableMiePower
0xA3CFA20A,SkylightFogKeyLightScale
0xA48ECB2A,SkylightFogMaxDistanceToSky
0x2F330B61,SkylightFogMaxHeightShrinkByHeightHazy
0x96A26C16,SkylightFogMaxPowerScaleByHeightHazy
0x1F9BB007,SkylightFogMieHeight
0x85FCC148,SkylightFogMieSaturationScale
0xFCA0A34C,SkylightFogMinDensityThreshold
0xB7299006,SkylightFogRayleighEndPower
0xB3AB28E5,SkylightFogRayleighFadeinFrom
0xD07DD6B4,SkylightFogRayleighFadeinTo
0xBC6DBC69,SkylightFogRayleighHeight
0x9BFA4BC8,SkylightFogRayleighSaturationScale
0xFFC8C20D,SkylightFogRayleighStartPower
0x49E1FAAC,SkylightFogStartHumidity
0xF57EBD90,SkylightFogStartStableMiePower
0x90B9A1E5,SkylightFoggy
0xEA5C2C8D,SkylightHazy
0x53E41154,SkylightHeightHazy
0xAC082408,SkylightHumidity
0x7C1C051E,SkylightKeyLightHueScale
0x38E69314,SkylightKeyLightSaturationScale
0x97D65DD2,SkylightKeyLightSunMargin
0x7C80D02B,SkylightKeyLightTransitionSpan
0x484B95EB,SkylightKeyLightTransitionSuppresion
0x2F0FE41B,SkylightKeyLightTransitionType
0xFEEDD601,SkylightLatitude
0xBAFD141F,SkylightLocalDecayPower
0xDDE93F22,SkylightLocalDecayStart
0x4170AF46,SkylightLongitude
0xB630B446,SkylightMipFogBlendScaler
0xCD4F60F4,SkylightMipFogBlendType
0x05682AE3,SkylightMipFogMap
0x951A976E,SkylightMipFogMipDistanceScaler
0x0619C173,SkylightMipFogUseAmbientSpecular
0x085B6991,SkylightMonthDay
0xBF2E4097,SkylightMoonAge
0x3C750447,SkylightMoonColorTemperature
0xA5B5D92A,SkylightMoonLightHueSaturation
0xF3554D1D,SkylightNorthDir
0x4669C572,SkylightPrecipitation
0x063D4BE7,SkylightSTATableMap
0x1A9E1E07,SkylightScatteringFogLocalDecayEnd
0xE2D1B04E,SkylightScatteringFogLocalDecayStart
0x273D81CE,SkylightSkyClearly
0x012878DC,SkylightSkyLightingSunScaler
0x2B41FC7E,SkylightSkyOffsetElevation
0x7EB204AE,SkylightSkyResolutionType
0x65357205,SkylightSpecularOcclusionStepNum
0xECFB491E,SkylightSpecularOcclusionStepSize
0xDFC9D831,SkylightSpecularOcclusionType
0xC4DB66F5,SkylightSunLightHueSaturation
0xDF989EE1,SkylightTemperature
0xC579866B,SkylightTimeSpanPerDay
0x05D9B37C,SnowAlbedo
0xEB58F49C,SnowDeformEditTextureManager
0x2CC809B5,SnowDirFadeEnd
0x0B63E921,SnowDirFadeEndTemperature
0x7580457C,SnowDirFadeStart
0x1CA1F9E8,SnowDirFadeStartTemperature
0xC70B7CDA,SnowDropAtDistance
0x8F76570F,SnowDropDiffTrans
0x69BB5466,SnowDropFragmentMap
0xB3C04660,SnowDropFragmentSizeHeightScale
0x99CAF087,SnowDropFragmentSizeWidthScale
0xC004F588,SnowDropGlossiness
0x855D30BC,SnowDropGravityScaler
0x7A147387,SnowDropLinearRoughness
0xA4F03486,SnowDropReflectance
0x004D59E5,SnowDropRefractiveIndex
0x5D280582,SnowDropShutterSpeedScale
0x6D06DBDE,SnowDropTemperature
0x816E7E39,SnowGlossiness
0xBF853DAB,SnowHeightFadeEnd
0x36F99884,SnowHeightFadeStart
0xC8B2D3B8,SnowLinearRoughness
0x7A9B4D33,SnowMaskMap
0xCD0C4C38,SnowMaskMapOffsetX
0x68610FBA,SnowMaskMapOffsetZ
0xC2B28F45,SnowMaskMapScaleX
0x4BD65383,SnowMaskMapScaleZ
0x6E52903F,SnowNormalBlendType
0x4741CCC1,SnowNormalBlendWeight
0x17D5E679,SnowNormalBlurDepthThreshold
0xFE604992,SnowNormalBlurSamplingNum
0xC083A9AE,SnowNormalMap
0x3AB0FB73,SnowNormalMapOffsetX
0x53E2E675,SnowNormalMapOffsetZ
0x5FD2AF40,SnowNormalMapScaleX
0x2F165BFE,SnowNormalMapScaleZ
0x3EE62C16,SnowOcclusionRate
0xA5DCFDE1,SnowQuaternion
0x04C65C63,SnowRateMaskMap0
0xE4A4F87E,SnowRateMaskMap0OffsetX
0xDCA8163C,SnowRateMaskMap0OffsetZ
0xF19F9591,SnowRateMaskMap0ScaleX
0x8602C813,SnowRateMaskMap0ScaleZ
0xBB10DC59,SnowRateMaskMap0ThresholdLower
0x8E8C3AFA,SnowRateMaskMap0ThresholdUpper
0x55703A64,SnowRateMaskMap1
0x354ED67F,SnowRateMaskMap1OffsetX
0x2D51F43D,SnowRateMaskMap1OffsetZ
0x42497392,SnowRateMaskMap1ScaleX
0xD6ACA614,SnowRateMaskMap1ScaleZ
0x0BBABA5A,SnowRateMaskMap1ThresholdLower
0xDF3618FB,SnowRateMaskMap1ThresholdUpper
0x9D4AC0F9,SnowRateScale
0xAA15E08F,SnowRateTemperature
0xFF5CEC37,SnowReflectance
0x2AC6C13C,SnowUnderNormalScaler
0x395A822E,SnowUpperSculptScaler
0x1A10453D,Sorted
0xF2529CAB,Sound
0xEA08AF85,Sound
0x3CD7B66F,Sound
0x1DD86222,Sound
0xB0A14534,Sound2
0xBBD39F2D,Sound2
0x0D34474D,Sound2
0xA027E46B,Sound2
0xB097D41F,Sound2
0x4D0102AC,Sound2
0x40000000,SpecificStencil_Character
0x7C32A196,Sphere
0x2D4D9F2F,Spot
0x7D51E30D,Spot
0xE2715252,Sprite
0x5A1E7DAC,SpriteGrid
0x03576680,SpriteLineList
0xBBB90D65,SpriteText
0x9E20A442,SpriteWindow
0xBB29546E,Stack
0xF2DE126F,StageColorTable
0x87454A68,StarAttenuation
0xA7C1A130,StarInclination
0xDF73CE78,StarLength
0x1951CDF3,StarLines
0x721A508A,StarWeight
0xC93A4354,StarsBlinkSpeed
0xDB0B67E0,StarsBlurWeight
0xA8C2CDB6,StarsBrightnessScaler0
0xF2F466F7,StarsBrightnessScaler1
0x3D260038,StarsBrightnessScaler2
0x87579979,StarsBrightnessScaler3
0x5250E979,StarsDrawNumScaler0
0x39F2BFD8,StarsDrawNumScaler1
0x21949637,StarsDrawNumScaler2
0x09366C96,StarsDrawNumScaler3
0xBBF935AB,StarsMap0
0xB042A6CA,StarsMap1
0xA48C17E9,StarsMap2
0x98D58908,StarsMap3
0x89DE7D19,StarsScale0
0x91902278,StarsScale1
0x9941C7D7,StarsScale2
0xA0F36D36,StarsScale3
0xCDB2EA57,StarsTransparency0
0x9B5D4C18,StarsTransparency1
0x6907ADD9,StarsTransparency2
0x36B20F9A,StarsTransparency3
0x7DEA6A3A,Static
0x5B2970FC,Static
0x8FC8EDA2,Static
0x0B9F05CD,StaticAttachUtil
0x8F1100E5,StaticAttachUtil
0x2448284C,StaticBlendMapPlacement
0x750A3670,StaticGrass
0x83F5B40D,StaticNature
0x63336873,StaticScreenLayout
0x48570415,StaticScreenLayout
0xF3DDB690,StaticScreenLayoutListView
0x1081C881,StaticScreenLayoutScrollView
0xF20DE437,StaticScreenLayoutTexInfoFile
0x79991E79,StaticScreenLayoutTextures
0x215594C2,StaticScreenLayoutViewMask
0x1AA5B65E,StaticSky2AtmoTable
0x56549D94,StatisticalOcean
0x124256BC,StatisticalOceanAlbedo
0x80DBF720,StatisticalOceanAmplitude
0xEE77E8CC,StatisticalOceanBubbleDepth
0x0049CA15,StatisticalOceanBubbleLifeSpan
0xEC1E2493,StatisticalOceanBubbleMap
0x01C9318A,StatisticalOceanBubblePower
0x1CAFF81F,StatisticalOceanBubbleReflectanceMap
0xA0A3A0A2,StatisticalOceanBubbleShoalingScale
0x15C07D0F,StatisticalOceanBubbleSpawnInterval
0x441989FE,StatisticalOceanBubbleSpawnScale
0xDBA15F32,StatisticalOceanBubbleSpeedScale
0x1531E846,StatisticalOceanBubbleTextureScaleX
0xFDB05904,StatisticalOceanBubbleTextureScaleZ
0x6572ADC1,StatisticalOceanChoppyFactor
0x021BEB2F,StatisticalOceanCrestLightIntensity
0x981D6629,StatisticalOceanDiffuseTransparency
0x75D61C5A,StatisticalOceanEnableBackfaceCulling
0x0CAE2711,StatisticalOceanFlatDistance
0x49B3EDF9,StatisticalOceanGlossiness
0x53482AAF,StatisticalOceanGradationTime
0x9E838FF5,StatisticalOceanGravity
0x801E0DAE,StatisticalOceanHeightMap
0x3FEE7F84,StatisticalOceanHeightMapTextureOffsetX
0xEE2A6142,StatisticalOceanHeightMapTextureOffsetZ
0x42AA9697,StatisticalOceanHeightMapTextureScaleX
0xD4AC8519,StatisticalOceanHeightMapTextureScaleZ
0x59F8DBFF,StatisticalOceanHorizonalDiffuse
0xB258D1A7,StatisticalOceanLightGroupID
0x65480231,StatisticalOceanNormalMapNoiseSizeX
0x4DC672EF,StatisticalOceanNormalMapNoiseSizeZ
0xBE5655A1,StatisticalOceanNormalTextureScaleX
0xA6D4C65F,StatisticalOceanNormalTextureScaleZ
0xC2D3BBFD,StatisticalOceanPresetID
0xC1C8E6FE,StatisticalOceanRampAmbientSpecularFade
0xAE3D3C2D,StatisticalOceanRampAmbientSpecularIntensity
0xC363C923,StatisticalOceanRampIndex
0x45AFFDE4,StatisticalOceanRampSpecularFresnelBias
0x20E419DC,StatisticalOceanRampSpecularFresnelSamplingNum
0x3D3E03A2,StatisticalOceanReflectMap
0xC2674EF7,StatisticalOceanReflectance
0xFE8FC87B,StatisticalOceanReflectionIntensity
0x062B6A17,StatisticalOceanReflectionTremor
0x511CF646,StatisticalOceanRefractionIndex
0x2BF6DC8A,StatisticalOceanRefractionTransparencyHalfReductionLength
0x2325C4B7,StatisticalOceanRippleFrequency
0x364E321C,StatisticalOceanRippleLifetime
0xE2FAA025,StatisticalOceanRippleRadius
0xF1CFE609,StatisticalOceanRippleScale
0xA9454643,StatisticalOceanRippleTessellationFactor
0xA204F9D8,StatisticalOceanRippleTexture
0x2C67E963,StatisticalOceanRippleWindScaler
0x45FBF1B3,StatisticalOceanRoughness
0x3C645EC4,StatisticalOceanScatteringColor
0xAD554BE2,StatisticalOceanScatteringPower
0x43F3FC76,StatisticalOceanShaderAccessory
0xE2A4B436,StatisticalOceanShoalingScale
0x0838B36F,StatisticalOceanSmallWavesSupressLength
0x234761C6,StatisticalOceanSpecular
0x57B59EEC,StatisticalOceanSpecularDecay
0x688F19F4,StatisticalOceanSurfaceDiffuseMax
0x9CEFD8E8,StatisticalOceanSurfaceEffectFovScale
0x8E4803B2,StatisticalOceanSurfaceMap
0xA9C5CA88,StatisticalOceanSurfaceTextureAScaler
0xB9D94E9C,StatisticalOceanSurfaceTextureRGBScaler
0x87ACB65F,StatisticalOceanSurfaceTextureScaleX
0xAEFC5D61,StatisticalOceanSurfaceTextureScaleZ
0x9BF3DC42,StatisticalOceanSurfaceTextureSpeedX
0xC3438344,StatisticalOceanSurfaceTextureSpeedZ
0xAE5641C9,StatisticalOceanSurfaceWaterLevel
0x9970EAA6,StatisticalOceanSurfaceWindX
0xEC10B3A8,StatisticalOceanSurfaceWindZ
0xD1D1D5F2,StatisticalOceanTextureWaveAmplitude
0xF80A0E7E,StatisticalOceanTextureWaveDirectX
0xC5BB8E00,StatisticalOceanTextureWaveDirectZ
0xD1ED31F5,StatisticalOceanTextureWaveKurtosis
0x1FE84309,StatisticalOceanTextureWaveLength
0xA4518EB9,StatisticalOceanTextureWaveScale
0x2F8555ED,StatisticalOceanTextureWaveScatter
0xC98FEBB6,StatisticalOceanTextureWaveSpeed
0x4760B235,StatisticalOceanTextureWaveWidth
0x08839AF7,StatisticalOceanVerticalDiffuse
0x47F7A169,StatisticalOceanWaveAndBubbleMaskMap
0x6CC7F804,StatisticalOceanWaveAndBubbleMaskMapID
0x77329FD6,StatisticalOceanWaveAndBubbleMaskTextureScaleX
0x6226EC58,StatisticalOceanWaveAndBubbleMaskTextureScaleZ
0xADBA7046,StatisticalOceanWaveHeightFadingSpan
0xBDFB53D9,StatisticalOceanWaveHeightScale
0x660EC2ED,StatisticalOceanWaveInnerBubbleAlphaThreshold
0x9AFCC537,StatisticalOceanWaveInnerBubbleAnimationSpeed
0x15BD6C83,StatisticalOceanWaveInnerBubbleBanishingScale
0xB3844C28,StatisticalOceanWaveInnerBubbleBeginPhase
0x7381211D,StatisticalOceanWaveInnerBubbleColor
0x297AE57C,StatisticalOceanWaveInnerBubbleColorA
0x34BFB80B,StatisticalOceanWaveInnerBubbleFadingScale
0xF3366A84,StatisticalOceanWaveInnerBubbleGlossiness
0x59701814,StatisticalOceanWaveInnerBubbleLength
0x0EB7E46B,StatisticalOceanWaveInnerBubbleMaskFadingSpan
0xABF25638,StatisticalOceanWaveInnerBubbleMaskScale
0x5A17F7BE,StatisticalOceanWaveInnerBubbleNormalThreshold
0x20112DC6,StatisticalOceanWaveInnerBubbleReflectance
0x77833B8A,StatisticalOceanWaveInnerBubbleRoughness
0x9640D383,StatisticalOceanWaveInnerBubbleTextureScaleX
0xCB825885,StatisticalOceanWaveInnerBubbleTextureScaleZ
0x0FB8D01F,StatisticalOceanWaveInnerBubbleWaterTransparencyDampScale
0x5512AD40,StatisticalOceanWaveMap
0x848AB4F6,StatisticalOceanWaveShoreBubbleAlphaThreshold
0xB978B740,StatisticalOceanWaveShoreBubbleAnimationSpeed
0x34395E8C,StatisticalOceanWaveShoreBubbleBanishingScale
0x91FD1326,StatisticalOceanWaveShoreBubbleColor
0x47F6D785,StatisticalOceanWaveShoreBubbleColorA
0x9B97B076,StatisticalOceanWaveShoreBubbleDisplacementScale
0x11B25C8D,StatisticalOceanWaveShoreBubbleGlossiness
0xDC68EB9B,StatisticalOceanWaveShoreBubbleGlossinessDumping
0xF1A4F366,StatisticalOceanWaveShoreBubbleNormalScale
0x7893E9C7,StatisticalOceanWaveShoreBubbleNormalThreshold
0x3E8D1FCF,StatisticalOceanWaveShoreBubbleReflectance
0x95FF2D93,StatisticalOceanWaveShoreBubbleRoughness
0x2E34C228,StatisticalOceanWaveShoreBubbleWaterTransparencyDampScale
0xF10226B6,StatisticalOceanWaveSurfaceBubbleAlphaThreshold
0xA278BE80,StatisticalOceanWaveSurfaceBubbleAnimationSpeed
0x6FACC2CC,StatisticalOceanWaveSurfaceBubbleBanishingScale
0xB73A4D31,StatisticalOceanWaveSurfaceBubbleBeginPhase
0x6B55B8E6,StatisticalOceanWaveSurfaceBubbleColor
0x89EFE185,StatisticalOceanWaveSurfaceBubbleColorA
0xD74A4C54,StatisticalOceanWaveSurfaceBubbleFadingScale
0xD2DE448D,StatisticalOceanWaveSurfaceBubbleGlossiness
0x9162CE1D,StatisticalOceanWaveSurfaceBubbleLength
0x13E8E0B4,StatisticalOceanWaveSurfaceBubbleMaskFadingSpan
0x4C4E1341,StatisticalOceanWaveSurfaceBubbleMaskScale
0x07916B47,StatisticalOceanWaveSurfaceBubbleNormalThreshold
0x34153F4F,StatisticalOceanWaveSurfaceBubbleReflectance
0x773AEC13,StatisticalOceanWaveSurfaceBubbleRoughness
0xDCF269CC,StatisticalOceanWaveSurfaceBubbleTextureScaleX
0xC7E6B64E,StatisticalOceanWaveSurfaceBubbleTextureScaleZ
0xD85DAF68,StatisticalOceanWaveSurfaceBubbleWaterTransparencyDampScale
0x0399C1B3,StatisticalOceanWaveTextureScaleX
0x7DD949F1,StatisticalOceanWaveTextureScaleZ
0xDED9EC46,StatisticalRiver
0xCBEE3764,StatisticalRiverNode
0x3BC0342D,StreamWaterRiver
0xE1EC7282,StreamWaterRiver
0xCF00BDA0,StreamWaterRiverNode
0x7C39222B,StudioKtidFilePathBasedTextures
0xC932874E,SubShadowMinSampleRadius
0xD3CC2BF3,SubShadowSlopeBias1
0xBB6E0252,SubShadowSlopeBias2
0xA30FD8B1,SubShadowSlopeBias3
0x8AB1AF10,SubShadowSlopeBias4
0x32CD5688,SubShadowmapResolution
0xBD2AFF5B,SuperSamplingEnable
0x89E8907D,SuperSamplingResolutionRatio
0x5C3E543C,SwingData
0xAF57014D,TaskGraph
0x4043B203,TerrainDeformBufferRange
0x1551999A,TerrainDeformBufferResolution
0x4C60F3A3,TerrainDeformHeightMax
0x9A9ECC11,TerrainDeformHeightMin
0x1E2A590A,TerrainDeformMax
0x4A7CE4F7,TerrainDepthPrePassEnable
0x62BFECF7,TerrainTerrain2DetailZ
0x0B92E124,TerrainTerrain2FarEndZ
0x0CC758FD,TerrainTerrain2FarStartZ
0x60689F57,TerrainTessellationDistanceAdaptRate
0xB41A53CE,TerrainTessellationDivisionFactor
0x0722AE63,TerrainTessellationMaxDistance
0x6B725AE3,TerrainTessellationScreenDisplacementFadeX
0x50B3C9A4,TerrainTessellationScreenDisplacementFadeY
0xED410290,TexStageTableBinaryFile
0x757347E0,TexStageTableBinaryFile
0x82945A44,TexStageTableBinaryFile
0x09F32924,TextureArrayInfo
0x8E39AA37,TextureBindTableBinaryFile
0xA0CAEA93,TextureFillBlendRate
0x2999DE3D,TextureFillFadeFar
0x3EF14F3E,TextureFillFadeNear
0x524C52BF,TextureFillHeightMax
0x272E4ADC,TextureFillHeightMaxColor
0x11616EAD,TextureFillHeightMin
0xE64366CA,TextureFillHeightMinColor
0x3059B9C3,Textures
0x5692BB6E,ThinSurfaceBSDFDepthFilterType
0xA29E490D,ThinSurfaceBSDFResolution
0xFE6A8CD0,ThinSurfaceBSDF_localLightTranslucencyFade
0x4BDA8545,ThinSurfaceBSDF_translucencyFade
0x70E21C81,ThreeDimensionalDecalBscAbstract00FiMap
0x4BA09E69,ThreeDimensionalDecalBscAbstract19FiMap
0x625D783E,ThreeDimensionalDecalGradientNoiseRidgeFiMap
0xCB3CAFB8,ThreeDimensionalDecalGradientNoisefBmFiMap
0x069455B9,ThreeDimensionalDecalNoDataNoiseMap
0x9773131B,ThreePoints
0xDCC14DE8,TimeOfDay
0x06E8AAE8,ToonEdge2Color
0x4E12FF39,ToonEdge2Thickness
0xE257C8DC,Tree2WindScaler
0xC741728A,TreeWind
0xA9B3C11E,TriangleList
0x63BA13CD,Triangles
0x0118E31A,TrianglesEx
0x4C025415,UltraMarineAlbedoMap
0x2DD4C0AA,UltraMarineAtDistance
0xE3A34D75,UltraMarineBakedWaveAreaTargetSize
0xCDF010BF,UltraMarineBakedWaveLengthRange
0xF52940A9,UltraMarineBaseDepthCamera
0x35FA5217,UltraMarineBaseDepthOffset
0x8A7EE7F2,UltraMarineBubbleAlphaBlendMethod
0x158BC40E,UltraMarineBubbleCutoffCoefficient
0x18439A84,UltraMarineBubbleCutoffThreshold
0xE9E87932,UltraMarineBubbleGlobalBase
0x5E37F262,UltraMarineBubbleMap
0x4EFA8543,UltraMarineBubbleMapPeriod
0xA9B7C743,UltraMarineBubbleMapSize
0xD4F58958,UltraMarineBubbleMinShadow
0x76195DEC,UltraMarineBubbleShadowAlphaScaler
0x6A331CC4,UltraMarineCausticsCutoff
0xC9E512D7,UltraMarineCausticsDepthRange
0x9070FAED,UltraMarineCausticsMap
0x5ADA598E,UltraMarineCausticsMapPeriod
0xFB4F1B8E,UltraMarineCausticsMapSize
0x154FA212,UltraMarineCausticsMapVelocityX
0x25B021D0,UltraMarineCausticsMapVelocityZ
0x2C19827A,UltraMarineCausticsOcclusionApplyScale
0x0F70B2D9,UltraMarineCausticsPowerRange
0x07E0DDDB,UltraMarineCausticsScale
0x3FE7D00F,UltraMarineCausticsScatterRate
0x6E01E474,UltraMarineChoppyFactor
0x6C3541C5,UltraMarineCrestLengthScale
0x8D18D851,UltraMarineCrestLightTransScale
0xFB3C94FD,UltraMarineDetailMap
0xAA15FABF,UltraMarineDetailMapCompress
0x43834F03,UltraMarineDetailMapDisplaceAngle
0x8B6338A0,UltraMarineDetailMapFadeCoeff
0xEBFF27DE,UltraMarineDetailMapPeriod
0x46BC69DE,UltraMarineDetailMapSize
0x5D0ADB3E,UltraMarineDetailNoiseMapPeriod
0xBA9D4C81,UltraMarineDetailNoiseRotateCoefficient
0xBF22555C,UltraMarineDetailNoiseStrength
0x986A1CF0,UltraMarineDiffusionSpeed
0x262A51CB,UltraMarineDiffusionSpeedByFlow
0xC8B7FA3B,UltraMarineEnableBackfaceCulling
0x6EDBA440,UltraMarineFarBubbleCoefficient
0x902A518A,UltraMarineFarBubbleThreshold
0x797FD6D4,UltraMarineFarCoefficient
0x33244E61,UltraMarineFarCutoffCoefficient
0x5472FBAB,UltraMarineFarCutoffThreshold
